"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FS","2018-04-23","86.6","-1.4652","5.5561","Masahiro Tanaka",489149,547888,"strikeout","swinging_strike",,,,,"8","Logan Morrison strikes out swinging.  ","R","L","R","NYY","MIN","S",2,"null",1,2,2018,"-0.6427","0.3708","-0.2731","1.4164","null","null","null",0,2,"Top","null","null",,,596142,,"180423_234427","4.0480","-125.9955","-4.4086","-7.4276","23.0055","-27.7437","3.3763","1.4474","null","null","null","85.6680","1216","5.4700",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0279","null","null","0.00",1,0,0,"null",12,"4","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-04-23","86.8","-1.4942","5.5631","Masahiro Tanaka",489149,547888,"null","swinging_strike",,,,,"8","null","R","L","R","NYY","MIN","S","null","null",1,1,2018,"-0.8207","0.4071","-0.1525","1.5539","null","null","null",0,2,"Top","null","null",,,596142,,"180423_234405","4.7459","-126.2069","-4.1754","-9.4333","23.9412","-27.3939","3.3763","1.4474","null","null","null","85.6170","1429","5.4170",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0808","null","null","null","null","null","null","null",12,"3","Split Finger",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FF","2018-04-23","91.6","-1.5503","5.4426","Masahiro Tanaka",489149,547888,"null","ball",,,,,"11","null","R","L","R","NYY","MIN","B","null","null",0,1,2018,"-0.5594","1.5360","-1.3600","3.3637","null","null","null",0,2,"Top","null","null",,,596142,,"180423_234346","1.6232","-133.1619","-2.5168","-6.7986","30.3268","-14.2229","3.5233","1.8045","null","null","null","89.9700","2103","5.4790",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0189","null","null","null","null","null","null","null",12,"2","4-Seam Fastball",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"SL","2018-04-23","79.9","-1.6338","5.5343","Masahiro Tanaka",489149,547888,"null","called_strike",,,,,"4","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"1.3147","0.2892","-0.4091","2.8255","null","null","null",0,2,"Top","null","null",,,596142,,"180423_234325","0.3303","-116.2854","0.1875","11.4057","20.8815","-29.9525","3.5443","1.6995","null","null","null","78.3820","null","5.1140",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.3842","null","null","null","null","null","null","null",12,"1","Slider",3,0,0,3,0,3,0,3,"Infield shift","Standard"
"FS","2018-04-23","87.6","-1.6144","5.4667","Masahiro Tanaka",592696,547888,"field_out","hit_into_play",,,,,"8","Eddie Rosario grounds out, second baseman Gleyber Torres to first baseman Tyler Austin.  ","R","L","R","NYY","MIN","X",4,"ground_ball",0,2,2018,"-0.8364","-0.0268","-0.2185","1.6854","null","572821.00","null",2,1,"Top","142.51","157.81",,,"null",,"180423_231720","4.9471","-127.5303","-3.0050","-9.7822","22.0786","-32.1622","3.4110","1.5650","null","83.0","-21.0000","null","1220","5.3828",529740,"null","null","null","null","null","null","null","null","null","55.1158","0.072","0.066","0.00",1,0,0,2,4,"3","Split Finger",0,0,0,0,0,0,0,0,"null","null"
"FF","2018-04-23","91.9","-1.6793","5.3397","Masahiro Tanaka",592696,547888,"null","swinging_strike",,,,,"12","null","R","L","R","NYY","MIN","S","null","null",0,1,2018,"-0.6347","1.5166","0.5347","3.8126","null","572821.00","null",2,1,"Top","null","null",,,596142,,"180423_231654","6.8933","-133.5155","-1.2106","-8.9700","29.3783","-14.3419","3.0244","1.3167","null","null","null","90.9900","2107","5.8740",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.6238","null","null","null","null","null","null","null",4,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-04-23","83.0","-1.9126","5.3814","Masahiro Tanaka",592696,547888,"null","swinging_strike",,,,,"4","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"0.4977","0.1598","-0.4011","2.3936","null","572821.00","null",2,1,"Top","null","null",,,596142,,"180423_231626","2.4763","-120.7175","-0.6837","4.2494","22.5223","-30.7892","3.0244","1.3167","null","null","null","81.6800","2302","5.3300",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1683","null","null","null","null","null","null","null",4,"1","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-04-23","87.3","-1.5708","5.5215","Masahiro Tanaka",593934,547888,"field_out","hit_into_play",,,,,"8","Miguel Sano grounds out, third baseman Miguel Andujar to first baseman Tyler Austin.  ","R","R","R","NYY","MIN","X",5,"ground_ball",1,2,2018,"-0.6336","0.1277","0.1190","1.9617","null","572821.00","null",1,1,"Top","98.21","171.52",,,596142,,"180423_231531","5.2206","-126.8563","-2.6055","-7.6806","26.1510","-30.5734","3.4267","1.4676","14","98.7","-8.2880","85.6960","1297","5.3500",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1480","0.315","0.269","0.00",1,0,0,2,3,"4","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-23","93.1","-1.4812","5.4312","Masahiro Tanaka",593934,547888,"null","swinging_strike",,,,,"3","null","R","R","R","NYY","MIN","S","null","null",1,1,2018,"-0.4677","1.6118","0.6643","3.1731","null","572821.00","null",1,1,"Top","null","null",,,596142,,"180423_231502","6.4197","-135.2798","-3.3682","-7.0927","32.0972","-12.4538","3.4267","1.4676","null","null","null","91.5860","2118","5.6540",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.8439","null","null","null","null","null","null","null",3,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"FS","2018-04-23","86.8","-1.5511","5.5290","Masahiro Tanaka",593934,547888,"null","called_strike",,,,,"9","null","R","R","R","NYY","MIN","S","null","null",1,0,2018,"-0.5330","0.3756","0.3830","2.0732","null","572821.00","null",1,1,"Top","null","null",,,596142,,"180423_231435","5.5782","-126.1725","-2.7965","-6.6087","24.4323","-27.9877","3.6685","1.8776","null","null","null","85.5020","1236","5.4010",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0970","null","null","null","null","null","null","null",3,"2","Split Finger",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SL","2018-04-23","83.7","-1.6212","5.4306","Masahiro Tanaka",593934,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIN","B","null","null",0,0,2018,"1.2290","-0.4305","0.8091","0.7914","null","572821.00","null",1,1,"Top","null","null",,,596142,,"180423_231410","3.2001","-121.5234","-3.2668","10.8884","28.1392","-35.8024","3.6576","1.8457","null","null","null","81.5940","2309","5.4040",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.0938","null","null","null","null","null","null","null",3,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SL","2018-04-23","82.1","-1.8960","5.3932","Masahiro Tanaka",408045,547888,"sac_bunt","hit_into_play",,,,,"6","Joe Mauer out on a sacrifice bunt, pitcher Masahiro Tanaka to first baseman Tyler Austin.   Brian Dozier to 2nd.  ","R","L","R","NYY","MIN","X",1,"ground_ball",0,1,2018,"0.9870","-0.0109","0.4440","2.5846","null","null","572821.00",0,1,"Top","117.79","190.32",,,596142,,"180423_231319","3.3832","-119.1783","0.3290","8.2320","26.6754","-32.6541","3.3563","1.4978","null","41.0","-39.0000","80.0540","2239","5.3890",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.1089","0.159","0.158","0.00",0,0,0,1,2,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FF","2018-04-23","92.1","-1.6220","5.4085","Masahiro Tanaka",408045,547888,"null","called_strike",,,,,"4","null","R","L","R","NYY","MIN","S","null","null",0,0,2018,"-0.7068","1.4045","-0.6393","2.6962","null","null","572821.00",0,1,"Top","null","null",,,596142,,"180423_231253","3.9414","-133.9460","-3.9655","-9.1652","29.4646","-15.0654","3.5133","1.9599","null","null","null","90.9670","2167","5.6720",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.8260","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FS","2018-04-23","86.7","-1.5005","5.5476","Masahiro Tanaka",572821,547888,"walk","ball",,,,,"11","Brian Dozier walks.  ","R","R","R","NYY","MIN","B","null","null",3,2,2018,"-0.5767","0.8018","-0.1133","4.4273","null","null","null",0,1,"Top","null","null",,,596142,,"180423_231212","4.3485","-125.9604","1.8890","-6.7692","24.4737","-24.5650","3.0148","1.3905","null","null","null","85.0800","1111","5.2280",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2697","null","null","0.70",1,0,0,"null",1,"6","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-04-23","83.5","-1.5500","5.4939","Masahiro Tanaka",572821,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIN","B","null","null",2,2,2018,"1.0619","-0.0710","1.6077","0.6284","null","null","null",0,1,"Top","null","null",,,596142,,"180423_231147","5.1567","-121.3714","-4.5345","9.0898","23.8170","-32.2317","2.9938","1.4325","null","null","null","81.8600","2351","5.2490",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2495","null","null","null","null","null","null","null",1,"5","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-04-23","86.4","-1.4353","5.5355","Masahiro Tanaka",572821,547888,"null","called_strike",,,,,"9","null","R","R","R","NYY","MIN","S","null","null",2,1,2018,"-0.3960","0.2050","0.6692","1.7638","null","null","null",0,1,"Top","null","null",,,596142,,"180423_231127","5.7117","-125.6062","-3.1577","-5.1853","23.8946","-29.6902","2.9003","1.3497","null","null","null","85.4340","1336","5.5800",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9181","null","null","null","null","null","null","null",1,"4","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FS","2018-04-23","86.2","-1.5298","5.6174","Masahiro Tanaka",572821,547888,"null","ball",,,,,"8","null","R","R","R","NYY","MIN","B","null","null",1,1,2018,"-0.8711","0.0126","-0.1326","1.6266","null","null","null",0,1,"Top","null","null",,,596142,,"180423_231103","4.9728","-125.4939","-3.3171","-9.9312","22.4437","-31.6744","2.9313","1.3707","null","null","null","85.5710","1404","5.5970",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"54.9016","null","null","null","null","null","null","null",1,"3","Split Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-04-23","83.3","-1.6311","5.4820","Masahiro Tanaka",572821,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIN","B","null","null",0,1,2018,"0.7011","0.0405","1.2630","1.0217","null","null","null",0,1,"Top","null","null",,,596142,,"180423_231044","5.2106","-121.0135","-3.7642","5.5717","24.0945","-31.3228","2.9941","1.3919","null","null","null","81.4780","2503","5.1910",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.3070","null","null","null","null","null","null","null",1,"2","Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"SL","2018-04-23","82.4","-1.6427","5.5069","Masahiro Tanaka",572821,547888,"null","called_strike",,,,,"8","null","R","R","R","NYY","MIN","S","null","null",0,0,2018,"0.4042","0.2185","0.2165","1.8251","null","null","null",0,1,"Top","null","null",,,596142,,"180423_231028","3.3939","-119.6719","-2.1437","3.0110","24.7745","-30.0158","2.9454","1.3948","null","null","null","80.4220","2403","5.2030",529740,547888,596142,592122,650402,609280,544369,458731,543305,592450,"55.2947","null","null","null","null","null","null","null",1,"1","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2018-04-17","76.5","-1.7172","5.2417","Masahiro Tanaka",542513,547888,"strikeout","swinging_strike",,,,,"13","Tomas Telis strikes out swinging.  ","R","L","R","NYY","MIA","S",2,"null",0,2,2018,"0.3805","-0.5145","-1.1541","2.0186","null","null","605119.00",2,5,"Top","null","null",,,596142,,"180418_001221","0.5180","-111.3411","1.0666","2.9743","19.4673","-36.7627","2.9038","1.2063","null","null","null","75.3420","2294","5.3690",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"55.1293","null","null","0.00",1,0,0,"null",41,"4","Curveball",0,7,7,0,7,0,7,0,"Standard","Standard"
"SL","2018-04-17","83.7","-1.8017","5.2912","Masahiro Tanaka",542513,547888,"null","foul",,,,,"14","null","R","L","R","NYY","MIA","S","null","null",0,2,2018,"1.0080","-0.0033","1.1917","1.0797","null","null","605119.00",2,5,"Top","null","null",,,596142,,"180418_001159","4.8949","-121.5301","-3.1582","8.5853","26.1789","-31.8071","2.9038","1.2063","null","null","null","82.0640","null","5.5350",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9631","null","null","null","null","null","null","null",41,"3","Slider",0,7,7,0,7,0,7,0,"Standard","Standard"
"SL","2018-04-17","81.8","-1.7300","5.3045","Masahiro Tanaka",542513,547888,"null","foul",,,,,"14","null","R","L","R","NYY","MIA","S","null","null",0,1,2018,"0.5107","0.6391","1.2165","1.7193","null","null","605119.00",2,5,"Top","null","null",,,596142,,"180418_001133","5.6124","-119.0018","-2.7145","3.7235","21.6432","-25.9840","2.9038","1.2063","null","null","null","80.9280","2442","5.5900",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9082","null","null","null","null","null","null","null",41,"2","Slider",0,7,7,0,7,0,7,0,"Standard","Standard"
"SL","2018-04-17","83.0","-1.9402","5.2311","Masahiro Tanaka",542513,547888,"null","called_strike",,,,,"8","null","R","L","R","NYY","MIA","S","null","null",0,0,2018,"0.3400","0.0944","-0.0617","1.6666","null","null","605119.00",2,5,"Top","null","null",,,596142,,"180418_001112","3.6042","-120.7831","-1.8484","2.5416","23.4791","-31.1679","3.2284","1.5727","null","null","null","81.9790","2319","5.5930",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9053","null","null","null","null","null","null","null",41,"1","Slider",0,7,7,0,7,0,7,0,"Standard","Standard"
"SI","2018-04-17","90.6","-1.6820","5.2468","Masahiro Tanaka",605119,547888,"hit_by_pitch","hit_by_pitch",,,,,"11","Brian Anderson hit by pitch.  ","R","R","R","NYY","MIA","B","null","null",1,1,2018,"-1.6341","0.6223","-1.5035","3.7177","null","null","null",2,5,"Top","null","null",,,596142,,"180418_000955","3.7520","-131.5508","0.9002","-19.1029","31.5190","-25.7534","3.6934","1.4185","23","43.8","-4.6148","88.5500","2003","5.4260",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"55.0721","null","null","0.70",1,0,0,"null",40,"3","Sinker",0,7,7,0,7,0,7,0,"Infield shift","Standard"
"FF","2018-04-17","91.4","-1.4837","5.3538","Masahiro Tanaka",605119,547888,"null","called_strike",,,,,"6","null","R","R","R","NYY","MIA","S","null","null",1,0,2018,"-0.8710","1.5840","0.5342","2.5013","null","null","null",2,5,"Top","null","null",,,596142,,"180418_000940","6.8309","-132.6653","-4.5192","-11.5879","30.6052","-13.1888","3.6934","1.7202","null","null","null","89.9910","2155","5.7420",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.7559","null","null","null","null","null","null","null",40,"2","4-Seam Fastball",0,7,7,0,7,0,7,0,"Standard","Standard"
"FF","2018-04-17","91.4","-1.5783","5.3349","Masahiro Tanaka",605119,547888,"null","ball",,,,,"11","null","R","R","R","NYY","MIA","B","null","null",0,0,2018,"-0.8384","1.6332","-0.0764","4.3848","null","null","null",2,5,"Top","null","null",,,596142,,"180418_000924","5.4441","-132.7395","0.1437","-10.8401","31.3726","-13.8833","3.6503","1.6987","null","null","null","89.5720","2147","5.5080",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9903","null","null","null","null","null","null","null",40,"1","4-Seam Fastball",0,7,7,0,7,0,7,0,"Standard","Standard"
"FF","2018-04-17","92.6","-1.4924","5.3980","Masahiro Tanaka",592663,547888,"home_run","hit_into_play_score",,,,,"8","J.  T.   Realmuto homers (1) on a line drive to right center field.    Starlin Castro scores.    Justin Bour scores.  ","R","R","R","NYY","MIA","X","null","line_drive",3,1,2018,"-0.9207","1.5911","0.2671","1.7422","null","516770.00","571506.00",2,5,"Top","204.13","58.79",,,596142,,"180418_000836","6.4051","-134.4429","-6.8419","-12.3949","29.8910","-11.9370","3.4268","1.4175","378","106.2","21.3530","91.6560","null","5.9020",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.5956","0.922","1.562","2.00",1,0,3,6,39,"5","4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard"
"FF","2018-04-17","92.5","-1.6020","5.2433","Masahiro Tanaka",592663,547888,"null","called_strike",,,,,"6","null","R","R","R","NYY","MIA","S","null","null",3,0,2018,"-0.7950","1.5513","0.4750","2.5297","null","516770.00","571506.00",2,5,"Top","null","null",,,596142,,"180418_000804","6.9276","-134.2950","-4.2948","-11.0618","32.8869","-13.1196","3.6630","1.7724","null","null","null","91.0920","2285","5.8600",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.6381","null","null","null","null","null","null","null",39,"4","4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard"
"CU","2018-04-17","76.7","-1.4248","5.5099","Masahiro Tanaka",592663,547888,"null","ball",,,,,"13","null","R","R","R","NYY","MIA","B","null","null",2,0,2018,"0.4156","-0.4390","-0.3914","1.0954","null","516770.00","571506.00",2,5,"Top","null","null",,,596142,,"180418_000739","1.4331","-111.4438","-1.4842","3.0368","21.3800","-35.6798","3.6846","1.7400","null","null","null","74.9010","2366","5.1980",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"55.3006","null","null","null","null","null","null","null",39,"3","Curveball",0,4,4,0,4,0,4,0,"Standard","Standard"
"FS","2018-04-17","87.5","-1.5606","5.4020","Masahiro Tanaka",592663,547888,"null","blocked_ball",,,,,"14","null","R","R","R","NYY","MIA","B","null","null",1,0,2018,"-1.4631","0.7315","0.6170","-0.1668","null","516770.00","571506.00",2,5,"Top","null","null",,,596142,,"180418_000705","8.1515","-126.8525","-8.6598","-17.2641","25.7789","-22.8419","3.6200","1.7831","null","null","null","86.7380","1537","5.9950",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.5032","null","null","null","null","null","null","null",39,"2","Split Finger",0,4,4,0,4,0,4,0,"Standard","Standard"
"SL","2018-04-17","83.6","-1.7545","5.2460","Masahiro Tanaka",592663,547888,"null","ball",,,,,"14","null","R","R","R","NYY","MIA","B","null","null",0,0,2018,"0.3700","-0.0244","1.1691","1.0727","null","516770.00","571506.00",2,5,"Top","null","null",,,596142,,"180418_000641","5.9356","-121.4156","-3.0194","2.2608","26.0872","-32.0381","3.6738","1.7400","null","null","null","82.0430","1228","5.5700",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9285","null","null","null","null","null","null","null",39,"1","Slider",0,4,4,0,4,0,4,0,"Standard","Standard"
